index,path,prediction
717,D:/CS4243_miniproj/captcha_img/test/ctwvndf2-0.png,ggwvndr2
718,D:/CS4243_miniproj/captcha_img/test/ctyged6-0.png,ct4ged6
719,D:/CS4243_miniproj/captcha_img/test/cukg-0.png,guk6
720,D:/CS4243_miniproj/captcha_img/test/cuygj9-0.png,cuygj9
721,D:/CS4243_miniproj/captcha_img/test/cvlz-0.png,cv1s
722,D:/CS4243_miniproj/captcha_img/test/cvrclgjk-0.png,cvrclgjk
723,D:/CS4243_miniproj/captcha_img/test/cwaqxmf-0.png,cwaqxmf
724,D:/CS4243_miniproj/captcha_img/test/cwtje-0.png,cwt5e
725,D:/CS4243_miniproj/captcha_img/test/cwwtxxdn-0.png,cwwtxx0n
726,D:/CS4243_miniproj/captcha_img/test/cxttv-0.png,cxttv
727,D:/CS4243_miniproj/captcha_img/test/cy02lz06-0.png,cgo2lz06
728,D:/CS4243_miniproj/captcha_img/test/czffkx6k-0.png,czffkx6k
729,D:/CS4243_miniproj/captcha_img/test/d0ughk-0.png,douchk
730,D:/CS4243_miniproj/captcha_img/test/d17ywi-0.png,017yw
731,D:/CS4243_miniproj/captcha_img/test/d1p4-0.png,d7p4
732,D:/CS4243_miniproj/captcha_img/test/d3badth-0.png,d3bod7hb
733,D:/CS4243_miniproj/captcha_img/test/d4ag-0.png,d4ag
734,D:/CS4243_miniproj/captcha_img/test/d4ls-0.png,d4ls
735,D:/CS4243_miniproj/captcha_img/test/d5xs9bnn-0.png,d5xs9bnn
736,D:/CS4243_miniproj/captcha_img/test/d5y0-0.png,o5y0
737,D:/CS4243_miniproj/captcha_img/test/d61iogli-0.png,d6l1ogli
738,D:/CS4243_miniproj/captcha_img/test/d6jceo-0.png,p8tlto
739,D:/CS4243_miniproj/captcha_img/test/d7tnt-0.png,d7tnt
740,D:/CS4243_miniproj/captcha_img/test/d9bb-0.png,d9bb
741,D:/CS4243_miniproj/captcha_img/test/d9dpyu-0.png,d9dpyu
742,D:/CS4243_miniproj/captcha_img/test/d9yfbv-0.png,1d6yfbv
743,D:/CS4243_miniproj/captcha_img/test/dbhfyd-0.png,09hfd
744,D:/CS4243_miniproj/captcha_img/test/dbj0x5-0.png,dbiqx6
745,D:/CS4243_miniproj/captcha_img/test/dbs1ca45-0.png,dbs1cr45
746,D:/CS4243_miniproj/captcha_img/test/ddq99w-0.png,dpq99w
747,D:/CS4243_miniproj/captcha_img/test/dew2un6t-0.png,dev2un6t
748,D:/CS4243_miniproj/captcha_img/test/df4i-0.png,df4i
749,D:/CS4243_miniproj/captcha_img/test/dfzr1-0.png,dfzr1
750,D:/CS4243_miniproj/captcha_img/test/dhgx-0.png,dhgx
751,D:/CS4243_miniproj/captcha_img/test/dhol0-0.png,dhel0
752,D:/CS4243_miniproj/captcha_img/test/difuege-0.png,difuege
753,D:/CS4243_miniproj/captcha_img/test/diisew16-0.png,vsfsew16
754,D:/CS4243_miniproj/captcha_img/test/dj8w71-0.png,oj8w71
755,D:/CS4243_miniproj/captcha_img/test/djvh-0.png,djvh
756,D:/CS4243_miniproj/captcha_img/test/dkpffz3i-0.png,dkptyz3i
757,D:/CS4243_miniproj/captcha_img/test/dl32zbu-0.png,dl32zbu
758,D:/CS4243_miniproj/captcha_img/test/dlne7-0.png,dlno7
759,D:/CS4243_miniproj/captcha_img/test/dlsvh5cr-0.png,disvh5cr
760,D:/CS4243_miniproj/captcha_img/test/dlu4-0.png,dlu4
761,D:/CS4243_miniproj/captcha_img/test/dm6ocdl-0.png,dm60cdl
762,D:/CS4243_miniproj/captcha_img/test/dmvd-0.png,dmvd
763,D:/CS4243_miniproj/captcha_img/test/dnhr6-0.png,dnht6
764,D:/CS4243_miniproj/captcha_img/test/dnstkc6-0.png,dnstkc6
765,D:/CS4243_miniproj/captcha_img/test/do05fv7a-0.png,d005fv7a
766,D:/CS4243_miniproj/captcha_img/test/dogbl-0.png,dogbi
767,D:/CS4243_miniproj/captcha_img/test/dooeac1-0.png,dooeac1
768,D:/CS4243_miniproj/captcha_img/test/dp8vc-0.png,dp8vc
769,D:/CS4243_miniproj/captcha_img/test/dpsf5sd-0.png,dpsf5sd
770,D:/CS4243_miniproj/captcha_img/test/dqd8-0.png,dqde
771,D:/CS4243_miniproj/captcha_img/test/dr1f-0.png,dr1f
772,D:/CS4243_miniproj/captcha_img/test/drgu1a-0.png,6tki2
773,D:/CS4243_miniproj/captcha_img/test/dsgzv-0.png,dsgzv
774,D:/CS4243_miniproj/captcha_img/test/dstb9ae-0.png,dstb9ae
775,D:/CS4243_miniproj/captcha_img/test/dt1mwp-0.png,dt1mwp
776,D:/CS4243_miniproj/captcha_img/test/duloh3n6-0.png,uulvhjn6
777,D:/CS4243_miniproj/captcha_img/test/dxyz-0.png,dxyz
778,D:/CS4243_miniproj/captcha_img/test/dy1ok3v0-0.png,dy10k3v
779,D:/CS4243_miniproj/captcha_img/test/dydqsftd-0.png,dyddsftd
780,D:/CS4243_miniproj/captcha_img/test/dzc50dkp-0.png,dzc50dkp
781,D:/CS4243_miniproj/captcha_img/test/dzjzg-0.png,dzjzg
782,D:/CS4243_miniproj/captcha_img/test/e00w1ndt-0.png,e00wlndt
783,D:/CS4243_miniproj/captcha_img/test/e0hie-0.png,cqi
784,D:/CS4243_miniproj/captcha_img/test/e2yb5pxs-0.png,ezvb5nn5
785,D:/CS4243_miniproj/captcha_img/test/e3zwtu-0.png,e3zwtu
786,D:/CS4243_miniproj/captcha_img/test/e59bi2u-0.png,e77bi6u
787,D:/CS4243_miniproj/captcha_img/test/e6n2vwe-0.png,e6n2vwe
788,D:/CS4243_miniproj/captcha_img/test/e6pbcz1k-0.png,e6pbcz1k
789,D:/CS4243_miniproj/captcha_img/test/e6ty48q-0.png,e6ty48q
790,D:/CS4243_miniproj/captcha_img/test/e72avg8-0.png,e72avg8
791,D:/CS4243_miniproj/captcha_img/test/e7r7op0-0.png,d1r7did
792,D:/CS4243_miniproj/captcha_img/test/e8diuj9-0.png,e34iui9
793,D:/CS4243_miniproj/captcha_img/test/e9gjyd61-0.png,e9gjyd6i
794,D:/CS4243_miniproj/captcha_img/test/e9ho-0.png,e9ho
795,D:/CS4243_miniproj/captcha_img/test/eapsj-0.png,eapsj
796,D:/CS4243_miniproj/captcha_img/test/eaqhlka4-0.png,eoqhtko4
797,D:/CS4243_miniproj/captcha_img/test/ecvjeott-0.png,ecvjeott
798,D:/CS4243_miniproj/captcha_img/test/eeaveky-0.png,eeavehy
799,D:/CS4243_miniproj/captcha_img/test/efzjeuuy-0.png,efzjeuuy
800,D:/CS4243_miniproj/captcha_img/test/ehk38v-0.png,chks3u
801,D:/CS4243_miniproj/captcha_img/test/ehnskhzj-0.png,ehnshhzj
802,D:/CS4243_miniproj/captcha_img/test/eiavx3-0.png,eiavx3
803,D:/CS4243_miniproj/captcha_img/test/ejpc940k-0.png,ejp0940k
804,D:/CS4243_miniproj/captcha_img/test/ek0ky-0.png,ek0ky
805,D:/CS4243_miniproj/captcha_img/test/emvs-0.png,cnv8
806,D:/CS4243_miniproj/captcha_img/test/eoivh-0.png,eoivh
807,D:/CS4243_miniproj/captcha_img/test/eq94jj-0.png,eq94jj
808,D:/CS4243_miniproj/captcha_img/test/eq9vn3-0.png,eq9yn3
809,D:/CS4243_miniproj/captcha_img/test/eqenl-0.png,eqonl
810,D:/CS4243_miniproj/captcha_img/test/eqyl-0.png,eqyl
811,D:/CS4243_miniproj/captcha_img/test/ermoo4-0.png,ermoog
812,D:/CS4243_miniproj/captcha_img/test/esay1v9-0.png,esay1v9
813,D:/CS4243_miniproj/captcha_img/test/esikt-0.png,e51kt
814,D:/CS4243_miniproj/captcha_img/test/essl-0.png,essl
815,D:/CS4243_miniproj/captcha_img/test/etfjev-0.png,etfjev
816,D:/CS4243_miniproj/captcha_img/test/euup-0.png,cuup
817,D:/CS4243_miniproj/captcha_img/test/evk9e1aa-0.png,ewc9p1aa
818,D:/CS4243_miniproj/captcha_img/test/ew211-0.png,ej21l
819,D:/CS4243_miniproj/captcha_img/test/ewikf-0.png,ewikf
820,D:/CS4243_miniproj/captcha_img/test/ex2xa-0.png,ex2ta
821,D:/CS4243_miniproj/captcha_img/test/exig-0.png,exig
822,D:/CS4243_miniproj/captcha_img/test/exz3r1y4-0.png,exz3riy4
823,D:/CS4243_miniproj/captcha_img/test/exz3zi-0.png,exz3zi
824,D:/CS4243_miniproj/captcha_img/test/ey72-0.png,ey72
825,D:/CS4243_miniproj/captcha_img/test/eyk2zn91-0.png,eyk2znq
826,D:/CS4243_miniproj/captcha_img/test/eyq05-0.png,ckv9
827,D:/CS4243_miniproj/captcha_img/test/eyqul0-0.png,eyqul0
828,D:/CS4243_miniproj/captcha_img/test/ez5h-0.png,ez5n
829,D:/CS4243_miniproj/captcha_img/test/eznvbmw-0.png,eznvbmw
830,D:/CS4243_miniproj/captcha_img/test/f149-0.png,ft49
831,D:/CS4243_miniproj/captcha_img/test/f18eic-0.png,fi8eic
832,D:/CS4243_miniproj/captcha_img/test/f1h0-0.png,f1h0
833,D:/CS4243_miniproj/captcha_img/test/f1r4t-0.png,f1r4t
834,D:/CS4243_miniproj/captcha_img/test/f2dmz-0.png,f2dmz
835,D:/CS4243_miniproj/captcha_img/test/f3m80-0.png,f3m80
836,D:/CS4243_miniproj/captcha_img/test/f40duv-0.png,f40duv
837,D:/CS4243_miniproj/captcha_img/test/f48b3-0.png,f4rb5
838,D:/CS4243_miniproj/captcha_img/test/f48o-0.png,f4d0
839,D:/CS4243_miniproj/captcha_img/test/f49sgark-0.png,f49s8hrk
840,D:/CS4243_miniproj/captcha_img/test/f5e9-0.png,f5e9
841,D:/CS4243_miniproj/captcha_img/test/f5rf7a9-0.png,f9xk2a9
842,D:/CS4243_miniproj/captcha_img/test/f6554-0.png,f6554
843,D:/CS4243_miniproj/captcha_img/test/f68xqiqk-0.png,f68xq1ak
844,D:/CS4243_miniproj/captcha_img/test/f73kv-0.png,e73kv
845,D:/CS4243_miniproj/captcha_img/test/f95n2fh-0.png,f95n2fh
846,D:/CS4243_miniproj/captcha_img/test/f9e4h7-0.png,f9o4h7
847,D:/CS4243_miniproj/captcha_img/test/fazgm-0.png,fhr6m
848,D:/CS4243_miniproj/captcha_img/test/fd1cwfhl-0.png,ap1ch2hl
849,D:/CS4243_miniproj/captcha_img/test/fdb0-0.png,id36
850,D:/CS4243_miniproj/captcha_img/test/ff9w4m3-0.png,ff9w4m3
851,D:/CS4243_miniproj/captcha_img/test/ffeuj49-0.png,ffquj4q
852,D:/CS4243_miniproj/captcha_img/test/fgww-0.png,fgww
853,D:/CS4243_miniproj/captcha_img/test/fhjk-0.png,fhjk
854,D:/CS4243_miniproj/captcha_img/test/fkcd6c-0.png,flcd6c
855,D:/CS4243_miniproj/captcha_img/test/fkzdxrta-0.png,ikzdxrla
856,D:/CS4243_miniproj/captcha_img/test/fl725xft-0.png,fl725hft
857,D:/CS4243_miniproj/captcha_img/test/fmg72z7c-0.png,lmg7zz7c
858,D:/CS4243_miniproj/captcha_img/test/fmxc-0.png,6m8g
859,D:/CS4243_miniproj/captcha_img/test/fna1yfad-0.png,fnalyfad
860,D:/CS4243_miniproj/captcha_img/test/fnbe5l-0.png,rxbo51
861,D:/CS4243_miniproj/captcha_img/test/fni3o-0.png,fri3o
862,D:/CS4243_miniproj/captcha_img/test/fnszj-0.png,fnszj
863,D:/CS4243_miniproj/captcha_img/test/fojc5-0.png,fojc5
864,D:/CS4243_miniproj/captcha_img/test/fooa1y-0.png,fqoa1y
865,D:/CS4243_miniproj/captcha_img/test/fp3l8gy-0.png,fp3lbgy
866,D:/CS4243_miniproj/captcha_img/test/frf4-0.png,frf4
867,D:/CS4243_miniproj/captcha_img/test/frg4r-0.png,frgqr
868,D:/CS4243_miniproj/captcha_img/test/fuk189-0.png,fuk189
869,D:/CS4243_miniproj/captcha_img/test/fukr6x06-0.png,fukr6xo6
870,D:/CS4243_miniproj/captcha_img/test/fw652-0.png,fw652
871,D:/CS4243_miniproj/captcha_img/test/fx8w6-0.png,fx8w6
872,D:/CS4243_miniproj/captcha_img/test/fxakx8-0.png,fx0kx8
873,D:/CS4243_miniproj/captcha_img/test/fxb3wssu-0.png,fxb3wssu
874,D:/CS4243_miniproj/captcha_img/test/fxy5kcx-0.png,fxy5kcx
875,D:/CS4243_miniproj/captcha_img/test/fygzfbbv-0.png,fygzfbbv
876,D:/CS4243_miniproj/captcha_img/test/fyhq8-0.png,pyhq8
877,D:/CS4243_miniproj/captcha_img/test/fyqrwuqw-0.png,fyqrwuqw
878,D:/CS4243_miniproj/captcha_img/test/fyvpmvsh-0.png,fydwvsb
879,D:/CS4243_miniproj/captcha_img/test/fzgwqo-0.png,fzgwq0
880,D:/CS4243_miniproj/captcha_img/test/fzr6zx-0.png,fzr6zx
881,D:/CS4243_miniproj/captcha_img/test/g0atmsxc-0.png,g0atmsxo
882,D:/CS4243_miniproj/captcha_img/test/g0lfj-0.png,goifj
883,D:/CS4243_miniproj/captcha_img/test/g0ml0-0.png,gemlm
884,D:/CS4243_miniproj/captcha_img/test/g1qy8-0.png,g1qy8
885,D:/CS4243_miniproj/captcha_img/test/g1sj8c-0.png,g1sj8c
886,D:/CS4243_miniproj/captcha_img/test/g1zxvopk-0.png,g1zxvopk
887,D:/CS4243_miniproj/captcha_img/test/g2d389y-0.png,gsdh20u
888,D:/CS4243_miniproj/captcha_img/test/g399jxe2-0.png,g39qjxe2
889,D:/CS4243_miniproj/captcha_img/test/g3eoac0n-0.png,g3eoac0n
890,D:/CS4243_miniproj/captcha_img/test/g4pu-0.png,g4pu
891,D:/CS4243_miniproj/captcha_img/test/g50tnn-0.png,g5otnn
892,D:/CS4243_miniproj/captcha_img/test/g8jm5x5i-0.png,gjm5xf
893,D:/CS4243_miniproj/captcha_img/test/g9lyglwj-0.png,q9lyg1wj
894,D:/CS4243_miniproj/captcha_img/test/gatwbcv-0.png,gatwbcv
895,D:/CS4243_miniproj/captcha_img/test/gaux8s-0.png,gaux8s
896,D:/CS4243_miniproj/captcha_img/test/gbm3k-0.png,gbm3k
897,D:/CS4243_miniproj/captcha_img/test/gbypds-0.png,gbypds
898,D:/CS4243_miniproj/captcha_img/test/gc95-0.png,9c95
899,D:/CS4243_miniproj/captcha_img/test/gczr1sen-0.png,gczrisen
900,D:/CS4243_miniproj/captcha_img/test/gdg7h-0.png,9dg7h
901,D:/CS4243_miniproj/captcha_img/test/gdhkyad-0.png,gohhvad
902,D:/CS4243_miniproj/captcha_img/test/gdqimd1p-0.png,gdqimdip
903,D:/CS4243_miniproj/captcha_img/test/ge5tdvi-0.png,ge5tdvi
904,D:/CS4243_miniproj/captcha_img/test/gh210y-0.png,oh210y
905,D:/CS4243_miniproj/captcha_img/test/ghdb-0.png,ghdb
906,D:/CS4243_miniproj/captcha_img/test/gheilnvi-0.png,gheilnvi
907,D:/CS4243_miniproj/captcha_img/test/gj8s-0.png,d8s
908,D:/CS4243_miniproj/captcha_img/test/gjj6pj-0.png,uil6pi
909,D:/CS4243_miniproj/captcha_img/test/gk9zgds-0.png,gk9zgdr
910,D:/CS4243_miniproj/captcha_img/test/gksyty-0.png,ykou7u
911,D:/CS4243_miniproj/captcha_img/test/glsq6wv-0.png,glsq6wv
912,D:/CS4243_miniproj/captcha_img/test/gm5klt6-0.png,gm5klt6
913,D:/CS4243_miniproj/captcha_img/test/gmlevzei-0.png,gmkevzei
914,D:/CS4243_miniproj/captcha_img/test/gmqv9-0.png,gmqv9
915,D:/CS4243_miniproj/captcha_img/test/go2lwcm-0.png,go2lwcm
916,D:/CS4243_miniproj/captcha_img/test/god2llyl-0.png,god8llyl
917,D:/CS4243_miniproj/captcha_img/test/gq9od-0.png,gq90d
918,D:/CS4243_miniproj/captcha_img/test/gqbmo-0.png,qqbmo
919,D:/CS4243_miniproj/captcha_img/test/gqyue2-0.png,gqyvc2
920,D:/CS4243_miniproj/captcha_img/test/gr8ac-0.png,gr8hc
921,D:/CS4243_miniproj/captcha_img/test/guvl-0.png,guyl
922,D:/CS4243_miniproj/captcha_img/test/gw3l-0.png,gw3l
923,D:/CS4243_miniproj/captcha_img/test/gwbjep-0.png,gwbjep
924,D:/CS4243_miniproj/captcha_img/test/gxlhdi-0.png,gx1hdi
925,D:/CS4243_miniproj/captcha_img/test/gyhk2kgp-0.png,eyhk2kep
926,D:/CS4243_miniproj/captcha_img/test/gzwi3-0.png,gzwi3
927,D:/CS4243_miniproj/captcha_img/test/h00u-0.png,hqou
928,D:/CS4243_miniproj/captcha_img/test/h08pn-0.png,ho8pn
929,D:/CS4243_miniproj/captcha_img/test/h0n14-0.png,hon74
930,D:/CS4243_miniproj/captcha_img/test/h1ytmt-0.png,h1ytmt
931,D:/CS4243_miniproj/captcha_img/test/h2vr7-0.png,n2vr7
932,D:/CS4243_miniproj/captcha_img/test/h4f77tdw-0.png,hsq7a7fw
933,D:/CS4243_miniproj/captcha_img/test/h4titb0-0.png,b4titb0
934,D:/CS4243_miniproj/captcha_img/test/h50769iw-0.png,h50769iw
935,D:/CS4243_miniproj/captcha_img/test/h50uifd-0.png,h0ttd
936,D:/CS4243_miniproj/captcha_img/test/h6dtd-0.png,h6dtd
937,D:/CS4243_miniproj/captcha_img/test/h6o7n-0.png,h607n
938,D:/CS4243_miniproj/captcha_img/test/h7f9-0.png,h7f9
939,D:/CS4243_miniproj/captcha_img/test/h8tg-0.png,h8tg
940,D:/CS4243_miniproj/captcha_img/test/hagreh-0.png,hagreh
941,D:/CS4243_miniproj/captcha_img/test/ham46lpd-0.png,ham46ipd
942,D:/CS4243_miniproj/captcha_img/test/haps2-0.png,haps2
943,D:/CS4243_miniproj/captcha_img/test/hb5fz-0.png,hbsfz
944,D:/CS4243_miniproj/captcha_img/test/hbll9-0.png,hb7l9
945,D:/CS4243_miniproj/captcha_img/test/hc0ulqk-0.png,a0uqk
946,D:/CS4243_miniproj/captcha_img/test/hc5rx39-0.png,hc5rx39
947,D:/CS4243_miniproj/captcha_img/test/hc8jk3-0.png,kc8jk3
948,D:/CS4243_miniproj/captcha_img/test/hciv7-0.png,hc1v7
949,D:/CS4243_miniproj/captcha_img/test/hcwgu-0.png,hcwgu
950,D:/CS4243_miniproj/captcha_img/test/he7grud-0.png,he7grud
951,D:/CS4243_miniproj/captcha_img/test/hetibp-0.png,het1bp
952,D:/CS4243_miniproj/captcha_img/test/hj5ms-0.png,hj5ms
953,D:/CS4243_miniproj/captcha_img/test/hjbj-0.png,hjbi
954,D:/CS4243_miniproj/captcha_img/test/hkmy29-0.png,hkmy29
955,D:/CS4243_miniproj/captcha_img/test/hl79-0.png,hl79
956,D:/CS4243_miniproj/captcha_img/test/hljv6-0.png,ki6s6
957,D:/CS4243_miniproj/captcha_img/test/hm5osaq-0.png,hm5vsx7
958,D:/CS4243_miniproj/captcha_img/test/hnns4-0.png,hnns4
959,D:/CS4243_miniproj/captcha_img/test/ho6v2tsw-0.png,ho6v2lsw
960,D:/CS4243_miniproj/captcha_img/test/hptym6-0.png,hptym6
961,D:/CS4243_miniproj/captcha_img/test/hqo6slvr-0.png,hqo6slvr
962,D:/CS4243_miniproj/captcha_img/test/hrdksy8-0.png,hrdksy8
963,D:/CS4243_miniproj/captcha_img/test/hsb1tie-0.png,hsb1tie
964,D:/CS4243_miniproj/captcha_img/test/hsnd7hq-0.png,hsnd7ha
965,D:/CS4243_miniproj/captcha_img/test/hvch2er7-0.png,hvcheer7
966,D:/CS4243_miniproj/captcha_img/test/hvgp-0.png,hvgp
967,D:/CS4243_miniproj/captcha_img/test/hvj6wg-0.png,kvj8wg
968,D:/CS4243_miniproj/captcha_img/test/hvk6-0.png,hvk6
969,D:/CS4243_miniproj/captcha_img/test/hw6ta6-0.png,hw6lc
970,D:/CS4243_miniproj/captcha_img/test/hwev766-0.png,hwev766
971,D:/CS4243_miniproj/captcha_img/test/hxtahp3-0.png,hxtahp3
972,D:/CS4243_miniproj/captcha_img/test/hy850xk1-0.png,hy85oxki
973,D:/CS4243_miniproj/captcha_img/test/hy8d-0.png,hy2d
974,D:/CS4243_miniproj/captcha_img/test/hyj870q-0.png,hyj870q
975,D:/CS4243_miniproj/captcha_img/test/hynvxdz-0.png,h1pvydz
976,D:/CS4243_miniproj/captcha_img/test/hyp3tvwt-0.png,hy33cvwx
977,D:/CS4243_miniproj/captcha_img/test/i1yipm08-0.png,1yipme6
978,D:/CS4243_miniproj/captcha_img/test/i23xg1a8-0.png,i23xga8
979,D:/CS4243_miniproj/captcha_img/test/i2d24k-0.png,2o24k
980,D:/CS4243_miniproj/captcha_img/test/i2j3gfg-0.png,i2j3gfg
981,D:/CS4243_miniproj/captcha_img/test/i2tc-0.png,i2tc
982,D:/CS4243_miniproj/captcha_img/test/i2ximgo-0.png,i2xlmg0
983,D:/CS4243_miniproj/captcha_img/test/i3hsnv-0.png,i3hany
984,D:/CS4243_miniproj/captcha_img/test/i3ijtc-0.png,i3ljtc
985,D:/CS4243_miniproj/captcha_img/test/i3jpjs-0.png,i3jpjs
986,D:/CS4243_miniproj/captcha_img/test/i3reuje-0.png,i3reuje
987,D:/CS4243_miniproj/captcha_img/test/i3vv4b7-0.png,13vv4b7
988,D:/CS4243_miniproj/captcha_img/test/i4yahaly-0.png,i4ydhaly
989,D:/CS4243_miniproj/captcha_img/test/i5aa1-0.png,5aa1
990,D:/CS4243_miniproj/captcha_img/test/i5kd0omr-0.png,i5kdoomi
991,D:/CS4243_miniproj/captcha_img/test/i6i6e-0.png,i616e
992,D:/CS4243_miniproj/captcha_img/test/i7hqc7-0.png,7hqc7
993,D:/CS4243_miniproj/captcha_img/test/i9dhn60-0.png,l9dhh60
994,D:/CS4243_miniproj/captcha_img/test/i9n9a-0.png,i9n9a
995,D:/CS4243_miniproj/captcha_img/test/iackdv2-0.png,lact5v2
996,D:/CS4243_miniproj/captcha_img/test/iazoykf-0.png,ia00yk
997,D:/CS4243_miniproj/captcha_img/test/ib7372l-0.png,j6zj721
998,D:/CS4243_miniproj/captcha_img/test/ibkmxh-0.png,ibkmxh
999,D:/CS4243_miniproj/captcha_img/test/ibn9ph-0.png,ibn9ph
1000,D:/CS4243_miniproj/captcha_img/test/ibx6gub-0.png,ibx6gub
1001,D:/CS4243_miniproj/captcha_img/test/ibz7-0.png,bz1
1002,D:/CS4243_miniproj/captcha_img/test/icbyn403-0.png,icbyn4o3
1003,D:/CS4243_miniproj/captcha_img/test/icew-0.png,icew
1004,D:/CS4243_miniproj/captcha_img/test/icqb1t-0.png,1cqb1t
1005,D:/CS4243_miniproj/captcha_img/test/iebwyn-0.png,lobuyn
1006,D:/CS4243_miniproj/captcha_img/test/ievnex3t-0.png,ievnex3t
1007,D:/CS4243_miniproj/captcha_img/test/igefs-0.png,igefs
1008,D:/CS4243_miniproj/captcha_img/test/ighh4lc-0.png,ignh4lc
1009,D:/CS4243_miniproj/captcha_img/test/igmy-0.png,i9my
1010,D:/CS4243_miniproj/captcha_img/test/ih616-0.png,ih616
1011,D:/CS4243_miniproj/captcha_img/test/ii1n-0.png,7i1n
1012,D:/CS4243_miniproj/captcha_img/test/ij25trf-0.png,j25t2f
1013,D:/CS4243_miniproj/captcha_img/test/ikni4lb-0.png,ikni4lb
1014,D:/CS4243_miniproj/captcha_img/test/il680q15-0.png,eucs0uc
1015,D:/CS4243_miniproj/captcha_img/test/ilmlq-0.png,ilmlq
1016,D:/CS4243_miniproj/captcha_img/test/ilq9a-0.png,ilq9a
1017,D:/CS4243_miniproj/captcha_img/test/ilw0sni-0.png,ilspsn
1018,D:/CS4243_miniproj/captcha_img/test/imetse6c-0.png,imetse6c
1019,D:/CS4243_miniproj/captcha_img/test/iml41oq-0.png,m14leg
1020,D:/CS4243_miniproj/captcha_img/test/imr5u172-0.png,1mr5u112
1021,D:/CS4243_miniproj/captcha_img/test/inb7g-0.png,inb7g
1022,D:/CS4243_miniproj/captcha_img/test/infph-0.png,infph
1023,D:/CS4243_miniproj/captcha_img/test/inrjbf6-0.png,inrjbf6
1024,D:/CS4243_miniproj/captcha_img/test/io8w8-0.png,lo8w8
1025,D:/CS4243_miniproj/captcha_img/test/ioetlydo-0.png,i0ctlydd
1026,D:/CS4243_miniproj/captcha_img/test/ioyvyf86-0.png,ioyvyf86
1027,D:/CS4243_miniproj/captcha_img/test/ipavujk-0.png,pauujk
1028,D:/CS4243_miniproj/captcha_img/test/ipqyqd-0.png,ipqyqd
1029,D:/CS4243_miniproj/captcha_img/test/iq0bjxdg-0.png,iq0bjxdg
1030,D:/CS4243_miniproj/captcha_img/test/iq1t40-0.png,q1x40
1031,D:/CS4243_miniproj/captcha_img/test/iqawpl-0.png,iqawpj
1032,D:/CS4243_miniproj/captcha_img/test/ir1gtky-0.png,ir1gt1
1033,D:/CS4243_miniproj/captcha_img/test/irl9u9xz-0.png,irl9u9xz
1034,D:/CS4243_miniproj/captcha_img/test/iskgy-0.png,iskg4
1035,D:/CS4243_miniproj/captcha_img/test/ismzq-0.png,ismzo
1036,D:/CS4243_miniproj/captcha_img/test/isvu-0.png,sv
1037,D:/CS4243_miniproj/captcha_img/test/it99jw8-0.png,ie99jw8
1038,D:/CS4243_miniproj/captcha_img/test/iu0q5-0.png,iu0q5
1039,D:/CS4243_miniproj/captcha_img/test/iuei9-0.png,iuei9
1040,D:/CS4243_miniproj/captcha_img/test/ivkgbwc-0.png,ivkgbwc
1041,D:/CS4243_miniproj/captcha_img/test/iw8j-0.png,jw8j
1042,D:/CS4243_miniproj/captcha_img/test/iwbeu-0.png,iwbeu
1043,D:/CS4243_miniproj/captcha_img/test/iwlynjx2-0.png,1y17nji2
1044,D:/CS4243_miniproj/captcha_img/test/iwna-0.png,lwnr
1045,D:/CS4243_miniproj/captcha_img/test/iwpf9p-0.png,1wff3f
1046,D:/CS4243_miniproj/captcha_img/test/ixffiqi-0.png,ixffiq1
1047,D:/CS4243_miniproj/captcha_img/test/j106yr9-0.png,j1o8yr9
1048,D:/CS4243_miniproj/captcha_img/test/j1er1x92-0.png,j1er1x92
1049,D:/CS4243_miniproj/captcha_img/test/j227gma8-0.png,527ghx8
1050,D:/CS4243_miniproj/captcha_img/test/j5nf05-0.png,jn05
1051,D:/CS4243_miniproj/captcha_img/test/j6g1a0gw-0.png,j6gta0gw
1052,D:/CS4243_miniproj/captcha_img/test/j6gczu3-0.png,j5gc2u3
1053,D:/CS4243_miniproj/captcha_img/test/j6q0mhv-0.png,j6q0mhv
1054,D:/CS4243_miniproj/captcha_img/test/j6q31-0.png,j6q31
1055,D:/CS4243_miniproj/captcha_img/test/j75a0u-0.png,j75a0u
1056,D:/CS4243_miniproj/captcha_img/test/j7fnt16-0.png,i7fnt16
1057,D:/CS4243_miniproj/captcha_img/test/j7lkhg-0.png,j2ihhg
1058,D:/CS4243_miniproj/captcha_img/test/j7n39-0.png,j7n39
1059,D:/CS4243_miniproj/captcha_img/test/ja35h8-0.png,ja35h8
1060,D:/CS4243_miniproj/captcha_img/test/ja37ao13-0.png,ja37a013
1061,D:/CS4243_miniproj/captcha_img/test/ja6j-0.png,ja6j
1062,D:/CS4243_miniproj/captcha_img/test/jajbc4x-0.png,jajbc4x
1063,D:/CS4243_miniproj/captcha_img/test/jaof-0.png,jaof
1064,D:/CS4243_miniproj/captcha_img/test/jb5f-0.png,jb5f
1065,D:/CS4243_miniproj/captcha_img/test/jbbjm4dp-0.png,jbbjm5dp
1066,D:/CS4243_miniproj/captcha_img/test/jdptyt0y-0.png,jdptyt0y
1067,D:/CS4243_miniproj/captcha_img/test/jey85i-0.png,jcy85i
1068,D:/CS4243_miniproj/captcha_img/test/jflkkg-0.png,iflkkq
1069,D:/CS4243_miniproj/captcha_img/test/jfsnttz-0.png,jfsnttz
