,path,prediction
703,D:/CS4243_miniproj/captcha_img/test\x6i6k-0.png,wwmpw
704,D:/CS4243_miniproj/captcha_img/test\ckowcc3w-0.png,www7w7w7
705,D:/CS4243_miniproj/captcha_img/test\hw6ta6-0.png,wwwmwm
706,D:/CS4243_miniproj/captcha_img/test\2x7qps0-0.png,wwwmwww
707,D:/CS4243_miniproj/captcha_img/test\knrs2rq-0.png,wwpwmow
708,D:/CS4243_miniproj/captcha_img/test\7uygzl-0.png,7wwwww
709,D:/CS4243_miniproj/captcha_img/test\5ax4gqv8-0.png,w3wpwpww
710,D:/CS4243_miniproj/captcha_img/test\x4t1-0.png,wwuw
711,D:/CS4243_miniproj/captcha_img/test\40q5v7l2-0.png,wwpw7wpp
712,D:/CS4243_miniproj/captcha_img/test\8sjkrn-0.png,w7wwuw
713,D:/CS4243_miniproj/captcha_img/test\y6ench2-0.png,wwwmwuw
714,D:/CS4243_miniproj/captcha_img/test\t1jut-0.png,wwmww
715,D:/CS4243_miniproj/captcha_img/test\cq4xj-0.png,wwwpw
716,D:/CS4243_miniproj/captcha_img/test\0qtjdlvt-0.png,wpwmwwpw
717,D:/CS4243_miniproj/captcha_img/test\tw1svg-0.png,mwwpw6
718,D:/CS4243_miniproj/captcha_img/test\x1q3-0.png,wwwm
719,D:/CS4243_miniproj/captcha_img/test\rgmvx-0.png,wwwww
720,D:/CS4243_miniproj/captcha_img/test\7udyuhg-0.png,wwwwwwm
721,D:/CS4243_miniproj/captcha_img/test\ot7jays9-0.png,wpwm6w
722,D:/CS4243_miniproj/captcha_img/test\cdavw-0.png,wwwww
723,D:/CS4243_miniproj/captcha_img/test\wk80dulm-0.png,wwmwpwww
724,D:/CS4243_miniproj/captcha_img/test\thi1-0.png,wpwpww
725,D:/CS4243_miniproj/captcha_img/test\apf9kx-0.png,mhwwpw
726,D:/CS4243_miniproj/captcha_img/test\3wpp-0.png,ppww
727,D:/CS4243_miniproj/captcha_img/test\zcn0-0.png,pwwm
728,D:/CS4243_miniproj/captcha_img/test\pkz82-0.png,wwwww
729,D:/CS4243_miniproj/captcha_img/test\b842ks-0.png,wwwwww
730,D:/CS4243_miniproj/captcha_img/test\ehnskhzj-0.png,pmmwm9wmw
731,D:/CS4243_miniproj/captcha_img/test\kirtl-0.png,w6wwmw
732,D:/CS4243_miniproj/captcha_img/test\2rs4jvyr-0.png,ppmwwwphuwpwwp
733,D:/CS4243_miniproj/captcha_img/test\64q0-0.png,mpwm
734,D:/CS4243_miniproj/captcha_img/test\kyswo-0.png,wwww4
735,D:/CS4243_miniproj/captcha_img/test\8s3cl-0.png,wwwww
736,D:/CS4243_miniproj/captcha_img/test\t36x9epa-0.png,wwmwuwwp
737,D:/CS4243_miniproj/captcha_img/test\q02a9jk-0.png,uwp0ouw
738,D:/CS4243_miniproj/captcha_img/test\8hr836-0.png,hpwpwp
739,D:/CS4243_miniproj/captcha_img/test\5unc7-0.png,wmpwo
740,D:/CS4243_miniproj/captcha_img/test\fnszj-0.png,ww4mw
741,D:/CS4243_miniproj/captcha_img/test\kklr2ztk-0.png,wwpwwwww
742,D:/CS4243_miniproj/captcha_img/test\2bdh-0.png,wwwm
743,D:/CS4243_miniproj/captcha_img/test\l0iog-0.png,w7iwww
744,D:/CS4243_miniproj/captcha_img/test\nowqcrpn-0.png,wmwwwwwwwmw
745,D:/CS4243_miniproj/captcha_img/test\4drah-0.png,4pwwm
746,D:/CS4243_miniproj/captcha_img/test\ho6v2tsw-0.png,uwmwwwww
747,D:/CS4243_miniproj/captcha_img/test\a0p3v7-0.png,wwwpww
748,D:/CS4243_miniproj/captcha_img/test\1j2xhu-0.png,wwwwmm
749,D:/CS4243_miniproj/captcha_img/test\mh9y-0.png,pwp7
750,D:/CS4243_miniproj/captcha_img/test\w7txn88-0.png,wwwwwpw
751,D:/CS4243_miniproj/captcha_img/test\h4f77tdw-0.png,pwwwwwmw
752,D:/CS4243_miniproj/captcha_img/test\akc39-0.png,ppwmw
753,D:/CS4243_miniproj/captcha_img/test\nt991l-0.png,wwwwww
754,D:/CS4243_miniproj/captcha_img/test\qmn45y-0.png,wwwwww
755,D:/CS4243_miniproj/captcha_img/test\ydjf-0.png,cw4w
756,D:/CS4243_miniproj/captcha_img/test\w58mucmx-0.png,wwwwpwmw
757,D:/CS4243_miniproj/captcha_img/test\ecvjeott-0.png,mpmwwwww3
758,D:/CS4243_miniproj/captcha_img/test\nwnzq-0.png,wwmww
759,D:/CS4243_miniproj/captcha_img/test\n2u7imro-0.png,mwiwwmww
760,D:/CS4243_miniproj/captcha_img/test\0c3dp-0.png,wwpww
761,D:/CS4243_miniproj/captcha_img/test\zp29-0.png,www3
762,D:/CS4243_miniproj/captcha_img/test\0cr6-0.png,wpw
763,D:/CS4243_miniproj/captcha_img/test\fl725xft-0.png,wwwwwwww
764,D:/CS4243_miniproj/captcha_img/test\4jyag-0.png,wwwww
765,D:/CS4243_miniproj/captcha_img/test\98kt9if-0.png,wwwwww4w
766,D:/CS4243_miniproj/captcha_img/test\lu1ow7k-0.png,hwhwwwww
767,D:/CS4243_miniproj/captcha_img/test\ygpv7uq-0.png,wwwwwww
768,D:/CS4243_miniproj/captcha_img/test\skq2662u-0.png,mipww7pm
769,D:/CS4243_miniproj/captcha_img/test\omcp7jt-0.png,ppwwwwu
770,D:/CS4243_miniproj/captcha_img/test\0gzwaq8-0.png,wwwpwww
771,D:/CS4243_miniproj/captcha_img/test\1rhud8rx-0.png,7wwww
772,D:/CS4243_miniproj/captcha_img/test\zek18ad0-0.png,wwwwwwwm
773,D:/CS4243_miniproj/captcha_img/test\8jqv6j-0.png,wwmh4mwm
774,D:/CS4243_miniproj/captcha_img/test\ltqqjs5-0.png,w7mww6w
775,D:/CS4243_miniproj/captcha_img/test\m9p8-0.png,wwwp
776,D:/CS4243_miniproj/captcha_img/test\djvh-0.png,wwxm
777,D:/CS4243_miniproj/captcha_img/test\we9vdq-0.png,wwppnw
778,D:/CS4243_miniproj/captcha_img/test\l4ig8-0.png,wwwpw
779,D:/CS4243_miniproj/captcha_img/test\ozv10-0.png,rwwww
780,D:/CS4243_miniproj/captcha_img/test\4eyb0-0.png,ww7ww
781,D:/CS4243_miniproj/captcha_img/test\p0w0j-0.png,wwmww
782,D:/CS4243_miniproj/captcha_img/test\xxgu8su-0.png,wwmwwpww7
783,D:/CS4243_miniproj/captcha_img/test\zbk1c-0.png,wwpww
784,D:/CS4243_miniproj/captcha_img/test\8vs59cma-0.png,wwwwwwpw
785,D:/CS4243_miniproj/captcha_img/test\6oqlrct-0.png,nmwwwwp
786,D:/CS4243_miniproj/captcha_img/test\r2nk80r-0.png,wmwwwmw
787,D:/CS4243_miniproj/captcha_img/test\kl93n-0.png,wwwww
788,D:/CS4243_miniproj/captcha_img/test\nbeije33-0.png,wmhpmm3wwwwww
789,D:/CS4243_miniproj/captcha_img/test\wcjoxp-0.png,m77mwo
790,D:/CS4243_miniproj/captcha_img/test\z599xbz-0.png,xwmwwmwiww
791,D:/CS4243_miniproj/captcha_img/test\p3dq-0.png,ommw
792,D:/CS4243_miniproj/captcha_img/test\24idbq3f-0.png,wmwpwwwp
793,D:/CS4243_miniproj/captcha_img/test\sojq-0.png,mwpmh
794,D:/CS4243_miniproj/captcha_img/test\1qp4885m-0.png,mwmwcmmuww
795,D:/CS4243_miniproj/captcha_img/test\dlne7-0.png,pwpw
796,D:/CS4243_miniproj/captcha_img/test\bzx2-0.png,www
797,D:/CS4243_miniproj/captcha_img/test\7q0agge-0.png,wwwpwwp
798,D:/CS4243_miniproj/captcha_img/test\58vxyzo-0.png,pwhwwww
799,D:/CS4243_miniproj/captcha_img/test\qxi5i9w1-0.png,wwwwwwww
800,D:/CS4243_miniproj/captcha_img/test\fxakx8-0.png,www0ww
801,D:/CS4243_miniproj/captcha_img/test\w62rj61a-0.png,wwpwwwwww
802,D:/CS4243_miniproj/captcha_img/test\jmpk66yr-0.png,ppwwwmwp
803,D:/CS4243_miniproj/captcha_img/test\4943m-0.png,pwpww
804,D:/CS4243_miniproj/captcha_img/test\19hz-0.png,wwww
805,D:/CS4243_miniproj/captcha_img/test\mxn12-0.png,pw8ww
806,D:/CS4243_miniproj/captcha_img/test\ioetlydo-0.png,wwwwwuww
807,D:/CS4243_miniproj/captcha_img/test\0u4aj-0.png,wwwwp
808,D:/CS4243_miniproj/captcha_img/test\ttch14bl-0.png,wwmwwpu7
809,D:/CS4243_miniproj/captcha_img/test\xxmao-0.png,wwmw
810,D:/CS4243_miniproj/captcha_img/test\clsev-0.png,mwwmw
811,D:/CS4243_miniproj/captcha_img/test\2u6t6-0.png,mmwwm
812,D:/CS4243_miniproj/captcha_img/test\l9b4cou6-0.png,uwp6mwow
813,D:/CS4243_miniproj/captcha_img/test\8wcq-0.png,wwww
814,D:/CS4243_miniproj/captcha_img/test\u1rfaq41-0.png,wwnw6www
815,D:/CS4243_miniproj/captcha_img/test\hciv7-0.png,4wwpwomw
816,D:/CS4243_miniproj/captcha_img/test\kg8qx9v2-0.png,wmwppmwp
817,D:/CS4243_miniproj/captcha_img/test\sd2xyvxr-0.png,uwwww4pw
818,D:/CS4243_miniproj/captcha_img/test\e6pbcz1k-0.png,pw4mmkww
819,D:/CS4243_miniproj/captcha_img/test\ryjzj0-0.png,wwwwwww
820,D:/CS4243_miniproj/captcha_img/test\jvpwt1p-0.png,7wpww3p
821,D:/CS4243_miniproj/captcha_img/test\k397f-0.png,wmwww
822,D:/CS4243_miniproj/captcha_img/test\d9dpyu-0.png,wwwwmw
823,D:/CS4243_miniproj/captcha_img/test\ontf-0.png,wwww
824,D:/CS4243_miniproj/captcha_img/test\dnstkc6-0.png,wpwwwwh
825,D:/CS4243_miniproj/captcha_img/test\ah9z-0.png,8mmw
826,D:/CS4243_miniproj/captcha_img/test\clivi-0.png,wwwwwww
827,D:/CS4243_miniproj/captcha_img/test\f1h0-0.png,wwww
828,D:/CS4243_miniproj/captcha_img/test\q41i-0.png,7www
829,D:/CS4243_miniproj/captcha_img/test\rsin-0.png,wwwwwn
830,D:/CS4243_miniproj/captcha_img/test\sqjhrz5e-0.png,mwwwwwwwwwwwwwwww
831,D:/CS4243_miniproj/captcha_img/test\gbm3k-0.png,pwwww
832,D:/CS4243_miniproj/captcha_img/test\w76a-0.png,w8ww
833,D:/CS4243_miniproj/captcha_img/test\yyqt6-0.png,wpwwpwm
834,D:/CS4243_miniproj/captcha_img/test\zmnaw8vx-0.png,uwwwmwwm
835,D:/CS4243_miniproj/captcha_img/test\wxw2g9o-0.png,pwmwwwww
836,D:/CS4243_miniproj/captcha_img/test\wemep-0.png,wwwwo
837,D:/CS4243_miniproj/captcha_img/test\9jud9-0.png,wwm
838,D:/CS4243_miniproj/captcha_img/test\rkzn7v-0.png,wwimw6
839,D:/CS4243_miniproj/captcha_img/test\r6g5o73-0.png,wwwhwww7wwoww
840,D:/CS4243_miniproj/captcha_img/test\t984-0.png,wwww
841,D:/CS4243_miniproj/captcha_img/test\79n1-0.png,wwmwmwww
842,D:/CS4243_miniproj/captcha_img/test\70vh-0.png,uwww
843,D:/CS4243_miniproj/captcha_img/test\62h2rq-0.png,wwwmww
844,D:/CS4243_miniproj/captcha_img/test\8drskum-0.png,wpmwwmw
845,D:/CS4243_miniproj/captcha_img/test\xl9a2fm-0.png,wowwh
846,D:/CS4243_miniproj/captcha_img/test\8k5y2-0.png,ww7cwwmw
847,D:/CS4243_miniproj/captcha_img/test\mnn305bp-0.png,wwmppw7w
848,D:/CS4243_miniproj/captcha_img/test\x2xk02p-0.png,miw3wwwwwwwiwuw
849,D:/CS4243_miniproj/captcha_img/test\yjhmfa-0.png,wmwmww
850,D:/CS4243_miniproj/captcha_img/test\hkmy29-0.png,wwwwww
851,D:/CS4243_miniproj/captcha_img/test\0w0pankd-0.png,7wpwpwwm
852,D:/CS4243_miniproj/captcha_img/test\0s2rn2o-0.png,wwwpk0w
853,D:/CS4243_miniproj/captcha_img/test\7dfpwcv-0.png,whwwpmm
854,D:/CS4243_miniproj/captcha_img/test\mulv-0.png,wwww
855,D:/CS4243_miniproj/captcha_img/test\2gquin1i-0.png,wwwwwwmw
856,D:/CS4243_miniproj/captcha_img/test\e59bi2u-0.png,wwwwwww
857,D:/CS4243_miniproj/captcha_img/test\27hibrae-0.png,wwpmkiwwu
858,D:/CS4243_miniproj/captcha_img/test\nyrp9e-0.png,wwwwww
859,D:/CS4243_miniproj/captcha_img/test\mkpvj-0.png,mmwpp
860,D:/CS4243_miniproj/captcha_img/test\pocoyl-0.png,pwwmww
861,D:/CS4243_miniproj/captcha_img/test\dqd8-0.png,wwwp
862,D:/CS4243_miniproj/captcha_img/test\1hiqbpx3-0.png,mwmwwpww
863,D:/CS4243_miniproj/captcha_img/test\nke03-0.png,wmww6
864,D:/CS4243_miniproj/captcha_img/test\95hgda-0.png,wmwww
865,D:/CS4243_miniproj/captcha_img/test\2ennujkj-0.png,wwmpww0p
866,D:/CS4243_miniproj/captcha_img/test\5rrvmra-0.png,wwwwwwm
867,D:/CS4243_miniproj/captcha_img/test\2mo9qj39-0.png,wwwwwwwp
868,D:/CS4243_miniproj/captcha_img/test\6yjb6-0.png,wwwwww
869,D:/CS4243_miniproj/captcha_img/test\ugp8m8w-0.png,wwpwmwm
870,D:/CS4243_miniproj/captcha_img/test\b10cjyh5-0.png,owwwwwww
871,D:/CS4243_miniproj/captcha_img/test\d61iogli-0.png,7wwwhwww
872,D:/CS4243_miniproj/captcha_img/test\0msi-0.png,wphw
873,D:/CS4243_miniproj/captcha_img/test\lulme-0.png,wmwww
874,D:/CS4243_miniproj/captcha_img/test\v9edw-0.png,ww
875,D:/CS4243_miniproj/captcha_img/test\57l7ozfm-0.png,mwwwwwup
876,D:/CS4243_miniproj/captcha_img/test\9kat-0.png,mwww
877,D:/CS4243_miniproj/captcha_img/test\yp1ye570-0.png,pwwwww6w
878,D:/CS4243_miniproj/captcha_img/test\berxkmm-0.png,mwwwwpu
879,D:/CS4243_miniproj/captcha_img/test\rehbon2c-0.png,mp4mw
880,D:/CS4243_miniproj/captcha_img/test\9tml6-0.png,wwwpw
881,D:/CS4243_miniproj/captcha_img/test\03zl9o-0.png,hwwwww
882,D:/CS4243_miniproj/captcha_img/test\79kr-0.png,wwww
883,D:/CS4243_miniproj/captcha_img/test\yn7g85-0.png,uwwwww
884,D:/CS4243_miniproj/captcha_img/test\raza3a-0.png,wpwowp
885,D:/CS4243_miniproj/captcha_img/test\u22w-0.png,w
886,D:/CS4243_miniproj/captcha_img/test\zddt-0.png,mwww
887,D:/CS4243_miniproj/captcha_img/test\ch9y67-0.png,wwwwpmwu
888,D:/CS4243_miniproj/captcha_img/test\uuk0vwk-0.png,whwmuiw
889,D:/CS4243_miniproj/captcha_img/test\tplvb5-0.png,wwwpwmw
890,D:/CS4243_miniproj/captcha_img/test\vbwmzu0-0.png,wwwmwww
891,D:/CS4243_miniproj/captcha_img/test\vyzexh-0.png,wwwwwm
892,D:/CS4243_miniproj/captcha_img/test\8y3quw-0.png,wwwmwm
893,D:/CS4243_miniproj/captcha_img/test\mbbip-0.png,6wpww
894,D:/CS4243_miniproj/captcha_img/test\wqgp7308-0.png,wwwpwwm7
895,D:/CS4243_miniproj/captcha_img/test\29or-0.png,p6w7
896,D:/CS4243_miniproj/captcha_img/test\jjibj8n-0.png,wmwwwwmwim6
897,D:/CS4243_miniproj/captcha_img/test\yxoc6-0.png,mmmww
898,D:/CS4243_miniproj/captcha_img/test\jrn2j-0.png,wpp7w
899,D:/CS4243_miniproj/captcha_img/test\ibkmxh-0.png,wpmwwmm
900,D:/CS4243_miniproj/captcha_img/test\9bf9-0.png,p
901,D:/CS4243_miniproj/captcha_img/test\yf2u99j-0.png,wpwhwp3
902,D:/CS4243_miniproj/captcha_img/test\3wif-0.png,www
903,D:/CS4243_miniproj/captcha_img/test\zbe1-0.png,mwww
904,D:/CS4243_miniproj/captcha_img/test\fooa1y-0.png,pww3ww
905,D:/CS4243_miniproj/captcha_img/test\g1qy8-0.png,7wwpw
906,D:/CS4243_miniproj/captcha_img/test\nzpu-0.png,wwpm
907,D:/CS4243_miniproj/captcha_img/test\dzc50dkp-0.png,77wwwwppwwp
908,D:/CS4243_miniproj/captcha_img/test\nroctm-0.png,mwmwww
909,D:/CS4243_miniproj/captcha_img/test\yslwm6mb-0.png,wm7wwwnw
910,D:/CS4243_miniproj/captcha_img/test\q5h2g9-0.png,iwwwwp
911,D:/CS4243_miniproj/captcha_img/test\ngt7gmz-0.png,wwwwwww
912,D:/CS4243_miniproj/captcha_img/test\e2yb5pxs-0.png,piwwwwww
913,D:/CS4243_miniproj/captcha_img/test\fp3l8gy-0.png,7wwwpww
914,D:/CS4243_miniproj/captcha_img/test\z90sk98-0.png,wwpw3ww
915,D:/CS4243_miniproj/captcha_img/test\aeylheco-0.png,mwmwmm
916,D:/CS4243_miniproj/captcha_img/test\7rhv9-0.png,www7
917,D:/CS4243_miniproj/captcha_img/test\oh3v2-0.png,hwwww
918,D:/CS4243_miniproj/captcha_img/test\wmzfebyg-0.png,wwuww7ww
919,D:/CS4243_miniproj/captcha_img/test\v4tv-0.png,owmw
920,D:/CS4243_miniproj/captcha_img/test\1iwe-0.png,wpupw
921,D:/CS4243_miniproj/captcha_img/test\ibx6gub-0.png,upwwmww
922,D:/CS4243_miniproj/captcha_img/test\1ozltu-0.png,wwwww7p
923,D:/CS4243_miniproj/captcha_img/test\b45viav3-0.png,wpwwwwphwwpwwphw
924,D:/CS4243_miniproj/captcha_img/test\wcv2ys-0.png,wwwwpm
925,D:/CS4243_miniproj/captcha_img/test\wpm345-0.png,mwmwww
926,D:/CS4243_miniproj/captcha_img/test\n9t72-0.png,wwwwm
927,D:/CS4243_miniproj/captcha_img/test\ey72-0.png,pwwww
928,D:/CS4243_miniproj/captcha_img/test\j6gczu3-0.png,wuwwmpwo
929,D:/CS4243_miniproj/captcha_img/test\5gxru5c-0.png,mwwpipm
930,D:/CS4243_miniproj/captcha_img/test\l42so-0.png,w7wwwwp
931,D:/CS4243_miniproj/captcha_img/test\zji3-0.png,hmww
932,D:/CS4243_miniproj/captcha_img/test\w72p-0.png,mwww
933,D:/CS4243_miniproj/captcha_img/test\rvbzj-0.png,w7mww
934,D:/CS4243_miniproj/captcha_img/test\ir1gtky-0.png,pwpmwwwm
935,D:/CS4243_miniproj/captcha_img/test\knztn8nc-0.png,w4wwwwww
936,D:/CS4243_miniproj/captcha_img/test\lva2bqcz-0.png,wpwpwww3
937,D:/CS4243_miniproj/captcha_img/test\4mby0ex-0.png,wuwpwww
938,D:/CS4243_miniproj/captcha_img/test\z1gxiila-0.png,wwwwwwww
939,D:/CS4243_miniproj/captcha_img/test\zsauik50-0.png,wwwwwwwk
940,D:/CS4243_miniproj/captcha_img/test\4khjkei-0.png,wwwwww
941,D:/CS4243_miniproj/captcha_img/test\c61s-0.png,pwww
942,D:/CS4243_miniproj/captcha_img/test\v8zx-0.png,www
943,D:/CS4243_miniproj/captcha_img/test\a7boq-0.png,wwmww
944,D:/CS4243_miniproj/captcha_img/test\a9wr-0.png,wmww
945,D:/CS4243_miniproj/captcha_img/test\stn8-0.png,wwww
946,D:/CS4243_miniproj/captcha_img/test\wfs6q4ag-0.png,owwwwww
947,D:/CS4243_miniproj/captcha_img/test\9cd1r-0.png,mwwwm
948,D:/CS4243_miniproj/captcha_img/test\ui88lwpc-0.png,pwmmwwwm
949,D:/CS4243_miniproj/captcha_img/test\2fyohm-0.png,w6wwww
950,D:/CS4243_miniproj/captcha_img/test\aumb-0.png,wmw
951,D:/CS4243_miniproj/captcha_img/test\srtdls3-0.png,wwwwwww
952,D:/CS4243_miniproj/captcha_img/test\yeak-0.png,wwww
953,D:/CS4243_miniproj/captcha_img/test\zv4bz0n-0.png,wwwwwww
954,D:/CS4243_miniproj/captcha_img/test\v3zi7-0.png,7pwmww
955,D:/CS4243_miniproj/captcha_img/test\yp838obs-0.png,w4wmiwpw
956,D:/CS4243_miniproj/captcha_img/test\6rsm5vbv-0.png,pwwmww7w
957,D:/CS4243_miniproj/captcha_img/test\e6ty48q-0.png,wpwwwww
958,D:/CS4243_miniproj/captcha_img/test\adjw-0.png,mwmw
959,D:/CS4243_miniproj/captcha_img/test\a19teh-0.png,w7wwwp
960,D:/CS4243_miniproj/captcha_img/test\0rq9qn-0.png,wwwwwm
961,D:/CS4243_miniproj/captcha_img/test\b359qg64-0.png,ww6whwww
962,D:/CS4243_miniproj/captcha_img/test\68nyv-0.png,wowww
963,D:/CS4243_miniproj/captcha_img/test\ph2tst-0.png,wmuwww
964,D:/CS4243_miniproj/captcha_img/test\xuiiylwp-0.png,w6wpwwww
965,D:/CS4243_miniproj/captcha_img/test\m8gte-0.png,mmwww
966,D:/CS4243_miniproj/captcha_img/test\lrn2uv4x-0.png,w7mwm7ww
967,D:/CS4243_miniproj/captcha_img/test\eoivh-0.png,wwpwww
968,D:/CS4243_miniproj/captcha_img/test\kspi-0.png,mmww
969,D:/CS4243_miniproj/captcha_img/test\kpjwxkzb-0.png,ww6wwppw
970,D:/CS4243_miniproj/captcha_img/test\xfd22z6t-0.png,whwwwwww
971,D:/CS4243_miniproj/captcha_img/test\dl32zbu-0.png,hpmw7ww
972,D:/CS4243_miniproj/captcha_img/test\jw0hsa6n-0.png,pmwmwwpm7
973,D:/CS4243_miniproj/captcha_img/test\rbh9wyft-0.png,wwwmwwwp
974,D:/CS4243_miniproj/captcha_img/test\5zlui1t-0.png,wwwmmwww
975,D:/CS4243_miniproj/captcha_img/test\8haa6hf-0.png,hmuwkp
976,D:/CS4243_miniproj/captcha_img/test\borm8q-0.png,6wwuwm
977,D:/CS4243_miniproj/captcha_img/test\qj0gpg-0.png,wwwhppw
978,D:/CS4243_miniproj/captcha_img/test\nbzo-0.png,wmmw
979,D:/CS4243_miniproj/captcha_img/test\vq3ft7f-0.png,wwwwpmwww
980,D:/CS4243_miniproj/captcha_img/test\73z8hl-0.png,pwwpmw
981,D:/CS4243_miniproj/captcha_img/test\wwkhs2-0.png,wwupww
982,D:/CS4243_miniproj/captcha_img/test\lj4109-0.png,w3mwwww
983,D:/CS4243_miniproj/captcha_img/test\1avc-0.png,imww
984,D:/CS4243_miniproj/captcha_img/test\8m5k7-0.png,uhmfw
985,D:/CS4243_miniproj/captcha_img/test\iqawpl-0.png,wwwwmww
986,D:/CS4243_miniproj/captcha_img/test\kjgy2wok-0.png,wowwpwwwwww
987,D:/CS4243_miniproj/captcha_img/test\ylk9pbpy-0.png,wwmpwwpw
988,D:/CS4243_miniproj/captcha_img/test\ovjqnzgm-0.png,7www7wwwwwwpwm
989,D:/CS4243_miniproj/captcha_img/test\6i4pw-0.png,w7wwwp
990,D:/CS4243_miniproj/captcha_img/test\tdooz6d-0.png,m7mwwww
991,D:/CS4243_miniproj/captcha_img/test\zfqd1d-0.png,www7mw
992,D:/CS4243_miniproj/captcha_img/test\2flvu7n-0.png,wwwwwum
993,D:/CS4243_miniproj/captcha_img/test\fkcd6c-0.png,wuwpww
994,D:/CS4243_miniproj/captcha_img/test\5xnhd3u-0.png,omwwwpw
995,D:/CS4243_miniproj/captcha_img/test\zm17tr8-0.png,4wwoww
996,D:/CS4243_miniproj/captcha_img/test\zsjflk-0.png,puwpwww
997,D:/CS4243_miniproj/captcha_img/test\fzr6zx-0.png,wwwwwpw
998,D:/CS4243_miniproj/captcha_img/test\iw8j-0.png,wmhwmp
999,D:/CS4243_miniproj/captcha_img/test\hwev766-0.png,wwwwwwu
1000,D:/CS4243_miniproj/captcha_img/test\i2tc-0.png,p7wpw
1001,D:/CS4243_miniproj/captcha_img/test\ek0ky-0.png,wmmwp
1002,D:/CS4243_miniproj/captcha_img/test\wkhbm-0.png,wmwwu
1003,D:/CS4243_miniproj/captcha_img/test\gyhk2kgp-0.png,wwpuwwpw
1004,D:/CS4243_miniproj/captcha_img/test\ttz04x-0.png,wwwwmm
1005,D:/CS4243_miniproj/captcha_img/test\pzq97q3m-0.png,wwm7wpww
1006,D:/CS4243_miniproj/captcha_img/test\dt1mwp-0.png,opwww4
1007,D:/CS4243_miniproj/captcha_img/test\gdqimd1p-0.png,wwwmwwww
1008,D:/CS4243_miniproj/captcha_img/test\6i3x4ab2-0.png,wmwwwwww
1009,D:/CS4243_miniproj/captcha_img/test\zszdczic-0.png,www7www7
1010,D:/CS4243_miniproj/captcha_img/test\6uj1k-0.png,h7wmm
1011,D:/CS4243_miniproj/captcha_img/test\6b8qqt-0.png,7wwwww
1012,D:/CS4243_miniproj/captcha_img/test\ij25trf-0.png,wmwwwww
1013,D:/CS4243_miniproj/captcha_img/test\ajst-0.png,wwwww
1014,D:/CS4243_miniproj/captcha_img/test\7dxi-0.png,uwwm
1015,D:/CS4243_miniproj/captcha_img/test\chle6v3-0.png,wwwuw7m
1016,D:/CS4243_miniproj/captcha_img/test\6k8o3yk-0.png,wwwwww
1017,D:/CS4243_miniproj/captcha_img/test\v2tx0x8-0.png,wwwwwwwwww
1018,D:/CS4243_miniproj/captcha_img/test\tviwf-0.png,mpwppw
1019,D:/CS4243_miniproj/captcha_img/test\hjbj-0.png,w7wmmp
1020,D:/CS4243_miniproj/captcha_img/test\8kpdpt-0.png,wmwuwpwwppxww
1021,D:/CS4243_miniproj/captcha_img/test\59cjavrg-0.png,wwwwwwwwm
1022,D:/CS4243_miniproj/captcha_img/test\qmb2-0.png,wpwh
1023,D:/CS4243_miniproj/captcha_img/test\2t02x-0.png,wwpww
1024,D:/CS4243_miniproj/captcha_img/test\ewikf-0.png,mmwwmw
1025,D:/CS4243_miniproj/captcha_img/test\57aktxh-0.png,hwwwpww6ww
1026,D:/CS4243_miniproj/captcha_img/test\0lfjfob-0.png,wuuwww
1027,D:/CS4243_miniproj/captcha_img/test\y2meumjc-0.png,wwwwwwwh7
1028,D:/CS4243_miniproj/captcha_img/test\jiw50iak-0.png,wwwmwwpwwwh
1029,D:/CS4243_miniproj/captcha_img/test\f18eic-0.png,wwwwwm4wwm
1030,D:/CS4243_miniproj/captcha_img/test\r1zkc-0.png,wwww6
1031,D:/CS4243_miniproj/captcha_img/test\j5nf05-0.png,wwhww
1032,D:/CS4243_miniproj/captcha_img/test\4hqru-0.png,wwwww
1033,D:/CS4243_miniproj/captcha_img/test\3m22-0.png,wpwx
1034,D:/CS4243_miniproj/captcha_img/test\ugzk95b3-0.png,wpwwwmmww
1035,D:/CS4243_miniproj/captcha_img/test\8fa95b-0.png,www7w
1036,D:/CS4243_miniproj/captcha_img/test\3yyklwn-0.png,wmwwwwwm
1037,D:/CS4243_miniproj/captcha_img/test\uru17mq-0.png,pwm3wpm
1038,D:/CS4243_miniproj/captcha_img/test\jm36s-0.png,wwwwp
1039,D:/CS4243_miniproj/captcha_img/test\gmlevzei-0.png,7uwwwwww
1040,D:/CS4243_miniproj/captcha_img/test\sxsvm-0.png,huwwm
1041,D:/CS4243_miniproj/captcha_img/test\lho2v-0.png,wiwmw
1042,D:/CS4243_miniproj/captcha_img/test\8jyb-0.png,p3mmw
1043,D:/CS4243_miniproj/captcha_img/test\0pglswc-0.png,ppwwpw7
1044,D:/CS4243_miniproj/captcha_img/test\p60w9-0.png,pwwwm
1045,D:/CS4243_miniproj/captcha_img/test\qis5-0.png,wwwp
1046,D:/CS4243_miniproj/captcha_img/test\cxttv-0.png,wuwwm
1047,D:/CS4243_miniproj/captcha_img/test\ambcqo-0.png,pwwwwp
1048,D:/CS4243_miniproj/captcha_img/test\ublat-0.png,wwwww
1049,D:/CS4243_miniproj/captcha_img/test\o96l9az-0.png,pppw7mw
1050,D:/CS4243_miniproj/captcha_img/test\ati99er-0.png,wwwwuwww
1051,D:/CS4243_miniproj/captcha_img/test\5klh-0.png,wwww
